candidate_id,Constraint,template,rule,simulator_supported,arg0,arg1,Support,Coverage,Confidence
notchainsuccession_A_APPROVED_W_Nabellen_offertes,"NotChainSuccession(A_APPROVED, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,A_APPROVED,W_Nabellen offertes,0.123,0.123,1.0
notchainsuccession_A_CANCELLED_A_PARTLYSUBMITTED,"NotChainSuccession(A_CANCELLED, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,A_CANCELLED,A_PARTLYSUBMITTED,0.126,0.126,1.0
notchainsuccession_A_CANCELLED_A_PREACCEPTED,"NotChainSuccession(A_CANCELLED, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,A_CANCELLED,A_PREACCEPTED,0.069,0.069,1.0
notchainsuccession_A_CANCELLED_A_SUBMITTED,"NotChainSuccession(A_CANCELLED, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,A_CANCELLED,A_SUBMITTED,0.126,0.126,1.0
notchainsuccession_A_CANCELLED_W_Completeren_aanvraag,"NotChainSuccession(A_CANCELLED, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,A_CANCELLED,W_Completeren aanvraag,0.196,0.204,0.965
notchainsuccession_A_DECLINED_A_PARTLYSUBMITTED,"NotChainSuccession(A_DECLINED, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,A_DECLINED,A_PARTLYSUBMITTED,0.177,0.177,1.0
notchainsuccession_A_DECLINED_A_SUBMITTED,"NotChainSuccession(A_DECLINED, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,A_DECLINED,A_SUBMITTED,0.177,0.177,1.0
precedence_A_PARTLYSUBMITTED_A_DECLINED,"Precedence(A_PARTLYSUBMITTED, A_DECLINED)",precedence,precedence,True,A_PARTLYSUBMITTED,A_DECLINED,0.072,0.072,1.0
precedence_A_SUBMITTED_A_DECLINED,"Precedence(A_SUBMITTED, A_DECLINED)",precedence,precedence,True,A_SUBMITTED,A_DECLINED,0.072,0.072,1.0
notchainsuccession_A_FINALIZED_A_ACCEPTED,"NotChainSuccession(A_FINALIZED, A_ACCEPTED)",notchainsuccession,NotChainSuccession,True,A_FINALIZED,A_ACCEPTED,0.051,0.051,1.0
notchainsuccession_A_FINALIZED_A_PARTLYSUBMITTED,"NotChainSuccession(A_FINALIZED, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,A_FINALIZED,A_PARTLYSUBMITTED,0.13,0.13,1.0
notchainsuccession_A_FINALIZED_A_PREACCEPTED,"NotChainSuccession(A_FINALIZED, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,A_FINALIZED,A_PREACCEPTED,0.072,0.072,1.0
notchainsuccession_A_FINALIZED_A_SUBMITTED,"NotChainSuccession(A_FINALIZED, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,A_FINALIZED,A_SUBMITTED,0.13,0.13,1.0
coexistence_A_FINALIZED_O_CREATED,"CoExistence(A_FINALIZED, O_CREATED)",coexistence,coexistence,True,A_FINALIZED,O_CREATED,0.053,0.053,1.0
coexistence_A_FINALIZED_O_SELECTED,"CoExistence(A_FINALIZED, O_SELECTED)",coexistence,coexistence,True,A_FINALIZED,O_SELECTED,0.053,0.053,1.0
coexistence_A_FINALIZED_O_SENT,"CoExistence(A_FINALIZED, O_SENT)",coexistence,coexistence,True,A_FINALIZED,O_SENT,0.053,0.053,1.0
notchainsuccession_A_FINALIZED_O_SENT,"NotChainSuccession(A_FINALIZED, O_SENT)",notchainsuccession,NotChainSuccession,True,A_FINALIZED,O_SENT,0.053,0.053,1.0
coexistence_A_FINALIZED_W_Nabellen_offertes,"CoExistence(A_FINALIZED, W_Nabellen offertes)",coexistence,coexistence,True,A_FINALIZED,W_Nabellen offertes,0.139,0.139,1.0
notchainsuccession_A_FINALIZED_W_Nabellen_offertes,"NotChainSuccession(A_FINALIZED, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,A_FINALIZED,W_Nabellen offertes,0.139,0.139,1.0
coexistence_A_PARTLYSUBMITTED_A_SUBMITTED,"CoExistence(A_PARTLYSUBMITTED, A_SUBMITTED)",coexistence,coexistence,True,A_PARTLYSUBMITTED,A_SUBMITTED,0.21,0.21,1.0
notchainsuccession_A_PARTLYSUBMITTED_A_SUBMITTED,"NotChainSuccession(A_PARTLYSUBMITTED, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,A_PARTLYSUBMITTED,A_SUBMITTED,0.21,0.21,1.0
precedence_A_SUBMITTED_A_PARTLYSUBMITTED,"Precedence(A_SUBMITTED, A_PARTLYSUBMITTED)",precedence,precedence,True,A_SUBMITTED,A_PARTLYSUBMITTED,0.105,0.105,1.0
notchainsuccession_A_PREACCEPTED_A_PARTLYSUBMITTED,"NotChainSuccession(A_PREACCEPTED, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,A_PREACCEPTED,A_PARTLYSUBMITTED,0.152,0.152,1.0
notchainsuccession_A_PREACCEPTED_A_SUBMITTED,"NotChainSuccession(A_PREACCEPTED, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,A_PREACCEPTED,A_SUBMITTED,0.152,0.152,1.0
coexistence_A_PREACCEPTED_W_Completeren_aanvraag,"CoExistence(A_PREACCEPTED, W_Completeren aanvraag)",coexistence,coexistence,True,A_PREACCEPTED,W_Completeren aanvraag,0.23,0.23,1.0
notchainsuccession_A_REGISTERED_A_PARTLYSUBMITTED,"NotChainSuccession(A_REGISTERED, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,A_REGISTERED,A_PARTLYSUBMITTED,0.114,0.114,1.0
notchainsuccession_A_REGISTERED_A_PREACCEPTED,"NotChainSuccession(A_REGISTERED, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,A_REGISTERED,A_PREACCEPTED,0.057,0.057,1.0
notchainsuccession_A_REGISTERED_A_SUBMITTED,"NotChainSuccession(A_REGISTERED, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,A_REGISTERED,A_SUBMITTED,0.114,0.114,1.0
notchainsuccession_A_REGISTERED_W_Completeren_aanvraag,"NotChainSuccession(A_REGISTERED, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,A_REGISTERED,W_Completeren aanvraag,0.191,0.191,1.0
notchainsuccession_A_REGISTERED_W_Nabellen_offertes,"NotChainSuccession(A_REGISTERED, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,A_REGISTERED,W_Nabellen offertes,0.123,0.123,1.0
response_A_SUBMITTED_A_PARTLYSUBMITTED,"Response(A_SUBMITTED, A_PARTLYSUBMITTED)",response,eventually,True,A_SUBMITTED,A_PARTLYSUBMITTED,0.105,0.105,1.0
coexistence_A_SUBMITTED_A_PARTLYSUBMITTED,"CoExistence(A_SUBMITTED, A_PARTLYSUBMITTED)",coexistence,coexistence,True,A_SUBMITTED,A_PARTLYSUBMITTED,0.21,0.21,1.0
notchainsuccession_O_ACCEPTED_A_PARTLYSUBMITTED,"NotChainSuccession(O_ACCEPTED, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,O_ACCEPTED,A_PARTLYSUBMITTED,0.114,0.114,1.0
notchainsuccession_O_ACCEPTED_A_PREACCEPTED,"NotChainSuccession(O_ACCEPTED, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,O_ACCEPTED,A_PREACCEPTED,0.057,0.057,1.0
notchainsuccession_O_ACCEPTED_A_SUBMITTED,"NotChainSuccession(O_ACCEPTED, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,O_ACCEPTED,A_SUBMITTED,0.114,0.114,1.0
notchainsuccession_O_ACCEPTED_W_Completeren_aanvraag,"NotChainSuccession(O_ACCEPTED, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,O_ACCEPTED,W_Completeren aanvraag,0.191,0.191,1.0
notchainsuccession_O_ACCEPTED_W_Nabellen_offertes,"NotChainSuccession(O_ACCEPTED, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,O_ACCEPTED,W_Nabellen offertes,0.123,0.123,1.0
notchainsuccession_O_CANCELLED_A_PARTLYSUBMITTED,"NotChainSuccession(O_CANCELLED, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,O_CANCELLED,A_PARTLYSUBMITTED,0.12,0.12,1.0
notchainsuccession_O_CANCELLED_A_PREACCEPTED,"NotChainSuccession(O_CANCELLED, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,O_CANCELLED,A_PREACCEPTED,0.063,0.063,1.0
notchainsuccession_O_CANCELLED_A_SUBMITTED,"NotChainSuccession(O_CANCELLED, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,O_CANCELLED,A_SUBMITTED,0.12,0.12,1.0
notchainsuccession_O_CANCELLED_W_Completeren_aanvraag,"NotChainSuccession(O_CANCELLED, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,O_CANCELLED,W_Completeren aanvraag,0.198,0.198,1.0
notchainsuccession_O_CANCELLED_W_Nabellen_offertes,"NotChainSuccession(O_CANCELLED, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,O_CANCELLED,W_Nabellen offertes,0.124,0.13,0.953
coexistence_O_CREATED_A_ACCEPTED,"CoExistence(O_CREATED, A_ACCEPTED)",coexistence,coexistence,True,O_CREATED,A_ACCEPTED,0.053,0.054,0.986
notchainsuccession_O_CREATED_A_ACCEPTED,"NotChainSuccession(O_CREATED, A_ACCEPTED)",notchainsuccession,NotChainSuccession,True,O_CREATED,A_ACCEPTED,0.054,0.054,1.0
coexistence_O_CREATED_A_FINALIZED,"CoExistence(O_CREATED, A_FINALIZED)",coexistence,coexistence,True,O_CREATED,A_FINALIZED,0.053,0.053,1.0
notchainsuccession_O_CREATED_A_FINALIZED,"NotChainSuccession(O_CREATED, A_FINALIZED)",notchainsuccession,NotChainSuccession,True,O_CREATED,A_FINALIZED,0.053,0.053,1.0
notchainsuccession_O_CREATED_A_PARTLYSUBMITTED,"NotChainSuccession(O_CREATED, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,O_CREATED,A_PARTLYSUBMITTED,0.133,0.133,1.0
notchainsuccession_O_CREATED_A_PREACCEPTED,"NotChainSuccession(O_CREATED, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,O_CREATED,A_PREACCEPTED,0.076,0.076,1.0
notchainsuccession_O_CREATED_A_SUBMITTED,"NotChainSuccession(O_CREATED, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,O_CREATED,A_SUBMITTED,0.133,0.133,1.0
coexistence_O_CREATED_O_SELECTED,"CoExistence(O_CREATED, O_SELECTED)",coexistence,coexistence,True,O_CREATED,O_SELECTED,0.057,0.057,1.0
notchainsuccession_O_CREATED_O_SELECTED,"NotChainSuccession(O_CREATED, O_SELECTED)",notchainsuccession,NotChainSuccession,True,O_CREATED,O_SELECTED,0.057,0.057,1.0
coexistence_O_CREATED_O_SENT,"CoExistence(O_CREATED, O_SENT)",coexistence,coexistence,True,O_CREATED,O_SENT,0.057,0.057,1.0
notchainsuccession_O_CREATED_W_Completeren_aanvraag,"NotChainSuccession(O_CREATED, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,O_CREATED,W_Completeren aanvraag,0.211,0.211,1.0
coexistence_O_CREATED_W_Nabellen_offertes,"CoExistence(O_CREATED, W_Nabellen offertes)",coexistence,coexistence,True,O_CREATED,W_Nabellen offertes,0.143,0.143,1.0
notchainsuccession_O_CREATED_W_Nabellen_offertes,"NotChainSuccession(O_CREATED, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,O_CREATED,W_Nabellen offertes,0.143,0.143,1.0
absence_O_DECLINED,Absence(O_DECLINED),absence,not_allowed,True,O_DECLINED,,0.05,0.052,0.962
notchainsuccession_O_DECLINED_A_PREACCEPTED,"NotChainSuccession(O_DECLINED, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,O_DECLINED,A_PREACCEPTED,0.052,0.052,1.0
notchainsuccession_O_DECLINED_W_Completeren_aanvraag,"NotChainSuccession(O_DECLINED, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,O_DECLINED,W_Completeren aanvraag,0.186,0.186,1.0
notchainsuccession_O_DECLINED_W_Nabellen_offertes,"NotChainSuccession(O_DECLINED, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,O_DECLINED,W_Nabellen offertes,0.118,0.118,0.998
coexistence_O_SELECTED_A_ACCEPTED,"CoExistence(O_SELECTED, A_ACCEPTED)",coexistence,coexistence,True,O_SELECTED,A_ACCEPTED,0.053,0.054,0.986
notchainsuccession_O_SELECTED_A_ACCEPTED,"NotChainSuccession(O_SELECTED, A_ACCEPTED)",notchainsuccession,NotChainSuccession,True,O_SELECTED,A_ACCEPTED,0.054,0.054,1.0
coexistence_O_SELECTED_A_FINALIZED,"CoExistence(O_SELECTED, A_FINALIZED)",coexistence,coexistence,True,O_SELECTED,A_FINALIZED,0.053,0.053,1.0
notchainsuccession_O_SELECTED_A_PARTLYSUBMITTED,"NotChainSuccession(O_SELECTED, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,O_SELECTED,A_PARTLYSUBMITTED,0.133,0.133,1.0
notchainsuccession_O_SELECTED_A_PREACCEPTED,"NotChainSuccession(O_SELECTED, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,O_SELECTED,A_PREACCEPTED,0.076,0.076,1.0
notchainsuccession_O_SELECTED_A_SUBMITTED,"NotChainSuccession(O_SELECTED, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,O_SELECTED,A_SUBMITTED,0.133,0.133,1.0
coexistence_O_SELECTED_O_CREATED,"CoExistence(O_SELECTED, O_CREATED)",coexistence,coexistence,True,O_SELECTED,O_CREATED,0.057,0.057,1.0
coexistence_O_SELECTED_O_SENT,"CoExistence(O_SELECTED, O_SENT)",coexistence,coexistence,True,O_SELECTED,O_SENT,0.057,0.057,1.0
notchainsuccession_O_SELECTED_O_SENT,"NotChainSuccession(O_SELECTED, O_SENT)",notchainsuccession,NotChainSuccession,True,O_SELECTED,O_SENT,0.057,0.057,1.0
notchainsuccession_O_SELECTED_W_Completeren_aanvraag,"NotChainSuccession(O_SELECTED, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,O_SELECTED,W_Completeren aanvraag,0.211,0.211,1.0
coexistence_O_SELECTED_W_Nabellen_offertes,"CoExistence(O_SELECTED, W_Nabellen offertes)",coexistence,coexistence,True,O_SELECTED,W_Nabellen offertes,0.143,0.143,1.0
notchainsuccession_O_SELECTED_W_Nabellen_offertes,"NotChainSuccession(O_SELECTED, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,O_SELECTED,W_Nabellen offertes,0.143,0.143,1.0
coexistence_O_SENT_A_ACCEPTED,"CoExistence(O_SENT, A_ACCEPTED)",coexistence,coexistence,True,O_SENT,A_ACCEPTED,0.053,0.054,0.986
notchainsuccession_O_SENT_A_ACCEPTED,"NotChainSuccession(O_SENT, A_ACCEPTED)",notchainsuccession,NotChainSuccession,True,O_SENT,A_ACCEPTED,0.054,0.054,1.0
coexistence_O_SENT_A_FINALIZED,"CoExistence(O_SENT, A_FINALIZED)",coexistence,coexistence,True,O_SENT,A_FINALIZED,0.053,0.053,1.0
notchainsuccession_O_SENT_A_FINALIZED,"NotChainSuccession(O_SENT, A_FINALIZED)",notchainsuccession,NotChainSuccession,True,O_SENT,A_FINALIZED,0.053,0.053,1.0
notchainsuccession_O_SENT_A_PARTLYSUBMITTED,"NotChainSuccession(O_SENT, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,O_SENT,A_PARTLYSUBMITTED,0.133,0.133,1.0
notchainsuccession_O_SENT_A_PREACCEPTED,"NotChainSuccession(O_SENT, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,O_SENT,A_PREACCEPTED,0.076,0.076,1.0
notchainsuccession_O_SENT_A_SUBMITTED,"NotChainSuccession(O_SENT, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,O_SENT,A_SUBMITTED,0.133,0.133,1.0
coexistence_O_SENT_O_CREATED,"CoExistence(O_SENT, O_CREATED)",coexistence,coexistence,True,O_SENT,O_CREATED,0.057,0.057,1.0
notchainsuccession_O_SENT_O_CREATED,"NotChainSuccession(O_SENT, O_CREATED)",notchainsuccession,NotChainSuccession,True,O_SENT,O_CREATED,0.057,0.057,1.0
coexistence_O_SENT_O_SELECTED,"CoExistence(O_SENT, O_SELECTED)",coexistence,coexistence,True,O_SENT,O_SELECTED,0.057,0.057,1.0
notchainsuccession_O_SENT_O_SELECTED,"NotChainSuccession(O_SENT, O_SELECTED)",notchainsuccession,NotChainSuccession,True,O_SENT,O_SELECTED,0.057,0.057,1.0
notchainsuccession_O_SENT_W_Completeren_aanvraag,"NotChainSuccession(O_SENT, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,O_SENT,W_Completeren aanvraag,0.211,0.211,1.0
coexistence_O_SENT_W_Nabellen_offertes,"CoExistence(O_SENT, W_Nabellen offertes)",coexistence,coexistence,True,O_SENT,W_Nabellen offertes,0.143,0.143,1.0
notchainsuccession_O_SENT_BACK_A_PARTLYSUBMITTED,"NotChainSuccession(O_SENT_BACK, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,O_SENT_BACK,A_PARTLYSUBMITTED,0.119,0.119,1.0
notchainsuccession_O_SENT_BACK_A_PREACCEPTED,"NotChainSuccession(O_SENT_BACK, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,O_SENT_BACK,A_PREACCEPTED,0.062,0.062,1.0
notchainsuccession_O_SENT_BACK_A_SUBMITTED,"NotChainSuccession(O_SENT_BACK, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,O_SENT_BACK,A_SUBMITTED,0.119,0.119,1.0
notchainsuccession_O_SENT_BACK_W_Completeren_aanvraag,"NotChainSuccession(O_SENT_BACK, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,O_SENT_BACK,W_Completeren aanvraag,0.196,0.196,1.0
coexistence_O_SENT_BACK_W_Valideren_aanvraag,"CoExistence(O_SENT_BACK, W_Valideren aanvraag)",coexistence,coexistence,True,O_SENT_BACK,W_Valideren aanvraag,0.054,0.054,1.0
precedence_A_PARTLYSUBMITTED_W_Afhandelen_leads,"Precedence(A_PARTLYSUBMITTED, W_Afhandelen leads)",precedence,precedence,True,A_PARTLYSUBMITTED,W_Afhandelen leads,0.068,0.068,1.0
precedence_A_SUBMITTED_W_Afhandelen_leads,"Precedence(A_SUBMITTED, W_Afhandelen leads)",precedence,precedence,True,A_SUBMITTED,W_Afhandelen leads,0.068,0.068,1.0
notchainsuccession_W_Afhandelen_leads_A_PARTLYSUBMITTED,"NotChainSuccession(W_Afhandelen leads, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,W_Afhandelen leads,A_PARTLYSUBMITTED,0.172,0.172,1.0
notchainsuccession_W_Afhandelen_leads_A_SUBMITTED,"NotChainSuccession(W_Afhandelen leads, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,W_Afhandelen leads,A_SUBMITTED,0.172,0.172,1.0
absence_W_Beoordelen_fraude,Absence(W_Beoordelen fraude),absence,not_allowed,True,W_Beoordelen fraude,,0.052,0.052,0.993
precedence_A_PARTLYSUBMITTED_W_Completeren_aanvraag,"Precedence(A_PARTLYSUBMITTED, W_Completeren aanvraag)",precedence,precedence,True,A_PARTLYSUBMITTED,W_Completeren aanvraag,0.182,0.182,1.0
precedence_A_PREACCEPTED_W_Completeren_aanvraag,"Precedence(A_PREACCEPTED, W_Completeren aanvraag)",precedence,precedence,True,A_PREACCEPTED,W_Completeren aanvraag,0.182,0.182,1.0
precedence_A_SUBMITTED_W_Completeren_aanvraag,"Precedence(A_SUBMITTED, W_Completeren aanvraag)",precedence,precedence,True,A_SUBMITTED,W_Completeren aanvraag,0.182,0.182,1.0
notchainsuccession_W_Completeren_aanvraag_A_PARTLYSUBMITTED,"NotChainSuccession(W_Completeren aanvraag, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,W_Completeren aanvraag,A_PARTLYSUBMITTED,0.287,0.287,1.0
coexistence_W_Completeren_aanvraag_A_PREACCEPTED,"CoExistence(W_Completeren aanvraag, A_PREACCEPTED)",coexistence,coexistence,True,W_Completeren aanvraag,A_PREACCEPTED,0.23,0.23,1.0
notchainsuccession_W_Completeren_aanvraag_A_PREACCEPTED,"NotChainSuccession(W_Completeren aanvraag, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,W_Completeren aanvraag,A_PREACCEPTED,0.23,0.23,1.0
notchainsuccession_W_Completeren_aanvraag_A_SUBMITTED,"NotChainSuccession(W_Completeren aanvraag, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,W_Completeren aanvraag,A_SUBMITTED,0.287,0.287,1.0
notchainsuccession_W_Nabellen_incomplete_dossiers_A_ACCEPTED,"NotChainSuccession(W_Nabellen incomplete dossiers, A_ACCEPTED)",notchainsuccession,NotChainSuccession,True,W_Nabellen incomplete dossiers,A_ACCEPTED,0.064,0.064,1.0
notchainsuccession_W_Nabellen_incomplete_dossiers_A_FINALIZED,"NotChainSuccession(W_Nabellen incomplete dossiers, A_FINALIZED)",notchainsuccession,NotChainSuccession,True,W_Nabellen incomplete dossiers,A_FINALIZED,0.063,0.063,1.0
notchainsuccession_W_Nabellen_incomplete_dossiers_A_PARTLYSUBMITTED,"NotChainSuccession(W_Nabellen incomplete dossiers, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,W_Nabellen incomplete dossiers,A_PARTLYSUBMITTED,0.143,0.143,1.0
notchainsuccession_W_Nabellen_incomplete_dossiers_A_PREACCEPTED,"NotChainSuccession(W_Nabellen incomplete dossiers, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,W_Nabellen incomplete dossiers,A_PREACCEPTED,0.086,0.086,1.0
notchainsuccession_W_Nabellen_incomplete_dossiers_A_SUBMITTED,"NotChainSuccession(W_Nabellen incomplete dossiers, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,W_Nabellen incomplete dossiers,A_SUBMITTED,0.143,0.143,1.0
notchainsuccession_W_Nabellen_incomplete_dossiers_O_CREATED,"NotChainSuccession(W_Nabellen incomplete dossiers, O_CREATED)",notchainsuccession,NotChainSuccession,True,W_Nabellen incomplete dossiers,O_CREATED,0.066,0.066,1.0
notchainsuccession_W_Nabellen_incomplete_dossiers_O_SELECTED,"NotChainSuccession(W_Nabellen incomplete dossiers, O_SELECTED)",notchainsuccession,NotChainSuccession,True,W_Nabellen incomplete dossiers,O_SELECTED,0.066,0.066,0.995
notchainsuccession_W_Nabellen_incomplete_dossiers_O_SENT,"NotChainSuccession(W_Nabellen incomplete dossiers, O_SENT)",notchainsuccession,NotChainSuccession,True,W_Nabellen incomplete dossiers,O_SENT,0.066,0.066,1.0
notchainsuccession_W_Nabellen_incomplete_dossiers_O_SENT_BACK,"NotChainSuccession(W_Nabellen incomplete dossiers, O_SENT_BACK)",notchainsuccession,NotChainSuccession,True,W_Nabellen incomplete dossiers,O_SENT_BACK,0.051,0.052,0.986
notchainsuccession_W_Nabellen_incomplete_dossiers_W_Completeren_aanvraag,"NotChainSuccession(W_Nabellen incomplete dossiers, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,W_Nabellen incomplete dossiers,W_Completeren aanvraag,0.221,0.221,1.0
